LocationDesc,Year,GeoLocation,retail_tax_percentage,pack_consumption_pc,fed_state_tax_pp,mean_pp,state_tax_pp,cig_tax_rev
Vermont,1990,"(43.625381239, -72.517640791)",22,124.3,0.33,1.501,0.17,11769382
Vermont,1991,"(43.625381239, -72.517640791)",22.6,120.9,0.38,1.68,0.17,11678577
Vermont,1992,"(43.625381239, -72.517640791)",23,126.5,0.4,1.738,0.17,13307556
Vermont,1993,"(43.625381239, -72.517640791)",27.6,117.2,0.44,1.596,0.19,13274742
Vermont,1994,"(43.625381239, -72.517640791)",27.5,120.3,0.44,1.601,0.2,13764112
Vermont,1995,"(43.625381239, -72.517640791)",34.6,123.2,0.68,1.964,0.2,14262091
Vermont,1996,"(43.625381239, -72.517640791)",33.7,102.5,0.68,2.019,0.2,26267084
Vermont,1997,"(43.625381239, -72.517640791)",31.8,97.7,0.68,2.139,0.44,25804177
Vermont,1998,"(43.625381239, -72.517640791)",29.1,97,0.68,2.337,0.44,25129827
Vermont,1999,"(43.625381239, -72.517640791)",22.6,94.1,0.68,3.011,0.44,24376761
Vermont,2000,"(43.625381239, -72.517640791)",24.1,88.9,0.78,3.232,0.44,24144395
Vermont,2001,"(43.625381239, -72.517640791)",22,94.3,0.78,3.549,0.44,25256106
Vermont,2002,"(43.625381239, -72.517640791)",33.8,93,1.32,3.903,0.44,25084291
Vermont,2003,"(43.625381239, -72.517640791)",36.3,77.9,1.58,4.352,0.93,44390735
Vermont,2004,"(43.625381239, -72.517640791)",35.6,69.2,1.58,4.435,1.19,50984274
Vermont,2005,"(43.625381239, -72.517640791)",35.3,63.9,1.58,4.478,1.19,47271084
Vermont,2006,"(43.625381239, -72.517640791)",44.9,63.9,2.18,4.851,1.19,47398431
Vermont,2007,"(43.625381239, -72.517640791)",42.8,54.5,2.18,5.095,1.79,60814883
Vermont,2008,"(43.625381239, -72.517640791)",42.7,51.6,2.38,5.579,1.79,57330405
Vermont,2009,"(43.625381239, -72.517640791)",48.8,48.9,3.25,6.657,1.99,61819885
Vermont,2010,"(43.625381239, -72.517640791)",47.5,47.7,3.25,6.845,2.24,66469471
Vermont,2011,"(43.625381239, -72.517640791)",48.9,48.7,3.63,7.429,2.24,67896109
Vermont,2012,"(43.625381239, -72.517640791)",48.4,45.7,3.63,7.494,2.62,73270456
Vermont,2013,"(43.625381239, -72.517640791)",47.3,42.1,3.63,7.672,2.62,67417623
Vermont,2014,"(43.625381239, -72.517640791)",47.2,40.4,3.63,7.689,2.62,64804902
Vermont,2015,"(43.625381239, -72.517640791)",50.4,40.4,4.09,8.12,2.75,69580500
Vermont,2016,"(43.625381239, -72.517640791)",50.9,37.4,4.09,8.034,3.08,72105664
Vermont,2017,"(43.625381239, -72.517640791)",48.6,36.3,4.09,8.414,3.08,69405666
Vermont,2018,"(43.625381239, -72.517640791)",47.7,32.8,4.09,8.582,3.08,63033678
Vermont,2019,"(43.625381239, -72.517640791)",46.4,31.5,4.09,8.823,3.08,60801534
Virginia,1970,"(37.542680674, -78.457890463)",34.8,124.3,0.105,0.302,0.025,14508000
Virginia,1971,"(37.542680674, -78.457890463)",35.1,128.4,0.105,0.299,0.025,14934000
Virginia,1972,"(37.542680674, -78.457890463)",34.9,137,0.105,0.301,0.025,16147000
Virginia,1973,"(37.542680674, -78.457890463)",33.6,143.1,0.105,0.313,0.025,17043000
Virginia,1974,"(37.542680674, -78.457890463)",31.3,149.6,0.105,0.336,0.025,17997000
Virginia,1975,"(37.542680674, -78.457890463)",27.7,152.7,0.105,0.379,0.025,18736000
Virginia,1976,"(37.542680674, -78.457890463)",27.3,158.1,0.105,0.384,0.025,19630000
Virginia,1977,"(37.542680674, -78.457890463)",24.5,157.7,0.105,0.428,0.025,19842000
Virginia,1978,"(37.542680674, -78.457890463)",22.9,155.9,0.105,0.458,0.025,20017000
Virginia,1979,"(37.542680674, -78.457890463)",21.7,151.8,0.105,0.485,0.025,19535000
Virginia,1980,"(37.542680674, -78.457890463)",20.3,148.9,0.105,0.518,0.025,19350000
Virginia,1981,"(37.542680674, -78.457890463)",18.6,149.9,0.105,0.564,0.025,20035000
Virginia,1982,"(37.542680674, -78.457890463)",15.3,147.4,0.105,0.688,0.025,20004000
Virginia,1983,"(37.542680674, -78.457890463)",24.3,144.7,0.185,0.76,0.025,19613000
Virginia,1984,"(37.542680674, -78.457890463)",22.1,136.8,0.185,0.836,0.025,19099000
Virginia,1985,"(37.542680674, -78.457890463)",20.3,134.6,0.185,0.913,0.025,19149000
Virginia,1986,"(37.542680674, -78.457890463)",19.6,135.8,0.185,0.946,0.025,19370000
Virginia,1987,"(37.542680674, -78.457890463)",18.1,133,0.185,1.021,0.025,19232000
Virginia,1988,"(37.542680674, -78.457890463)",16.9,129.5,0.185,1.094,0.025,19242000
Virginia,1989,"(37.542680674, -78.457890463)",14.3,122.5,0.185,1.286,0.025,18516000
Virginia,1990,"(37.542680674, -78.457890463)",13.6,118.9,0.185,1.365,0.025,17979000
Virginia,1991,"(37.542680674, -78.457890463)",14.2,109.1,0.225,1.579,0.025,17085000
Virginia,1992,"(37.542680674, -78.457890463)",13.6,108.2,0.225,1.657,0.025,16947000
Virginia,1993,"(37.542680674, -78.457890463)",16.9,105.4,0.265,1.565,0.025,16504000
Virginia,1994,"(37.542680674, -78.457890463)",16.8,106.2,0.265,1.575,0.025,16707000
Virginia,1995,"(37.542680674, -78.457890463)",16.6,106.7,0.265,1.596,0.025,17392000
Virginia,1996,"(37.542680674, -78.457890463)",16.6,104.6,0.265,1.596,0.025,17432000
Virginia,1997,"(37.542680674, -78.457890463)",16.3,108,0.265,1.622,0.025,18031000
Virginia,1998,"(37.542680674, -78.457890463)",14.4,105.6,0.265,1.837,0.025,17616000
Virginia,1999,"(37.542680674, -78.457890463)",10.5,102.1,0.265,2.528,0.025,17195000
Virginia,2000,"(37.542680674, -78.457890463)",13.3,96.7,0.365,2.754,0.025,16918000
Virginia,2001,"(37.542680674, -78.457890463)",12.4,94.1,0.365,2.945,0.025,16680000
Virginia,2002,"(37.542680674, -78.457890463)",13.5,92.1,0.415,3.076,0.025,16554000
Virginia,2003,"(37.542680674, -78.457890463)",12.9,95.5,0.415,3.218,0.025,17157000
Virginia,2004,"(37.542680674, -78.457890463)",18,97.4,0.59,3.282,0.025,18655000
Virginia,2005,"(37.542680674, -78.457890463)",19.6,82.5,0.69,3.529,0.3,114212300
Virginia,2006,"(37.542680674, -78.457890463)",19.7,78.9,0.69,3.504,0.3,179923515
Virginia,2007,"(37.542680674, -78.457890463)",19.2,76.1,0.69,3.598,0.3,174548100
Virginia,2008,"(37.542680674, -78.457890463)",18.9,73.6,0.69,3.657,0.3,170273300
Virginia,2009,"(37.542680674, -78.457890463)",29,73.4,1.31,4.514,0.3,170247840
Virginia,2010,"(37.542680674, -78.457890463)",28.4,68.9,1.31,4.616,0.3,162996600
Virginia,2011,"(37.542680674, -78.457890463)",28.1,67.1,1.31,4.658,0.3,160997100
Virginia,2012,"(37.542680674, -78.457890463)",28,72.4,1.31,4.68,0.3,175753500
Virginia,2013,"(37.542680674, -78.457890463)",26.5,69.4,1.31,4.939,0.3,171078000
Virginia,2014,"(37.542680674, -78.457890463)",26.7,67,1.31,4.911,0.3,166131900
Virginia,2015,"(37.542680674, -78.457890463)",26,66.1,1.31,5.034,0.3,165112900
Virginia,2016,"(37.542680674, -78.457890463)",25.7,63.6,1.31,5.102,0.3,159945000
Virginia,2017,"(37.542680674, -78.457890463)",25.1,60.8,1.31,5.221,0.3,153421427
Virginia,2018,"(37.542680674, -78.457890463)",24.1,55.7,1.31,5.438,0.3,141561600
Virginia,2019,"(37.542680674, -78.457890463)",22.9,51.6,1.31,5.732,0.3,131839584
Washington,1970,"(47.522278629, -120.47001079)",47.1,96.7,0.19,0.403,0.11,36210467
Washington,1971,"(47.522278629, -120.47001079)",52.1,97,0.24,0.461,0.16,37667627
Washington,1972,"(47.522278629, -120.47001079)",52.3,88.5,0.24,0.459,0.16,48833040
Washington,1973,"(47.522278629, -120.47001079)",51.2,91,0.24,0.469,0.16,50113233
Washington,1974,"(47.522278629, -120.47001079)",49,98.6,0.24,0.49,0.16,54106070
Washington,1975,"(47.522278629, -120.47001079)",45.3,99.5,0.24,0.53,0.16,55315200
Washington,1976,"(47.522278629, -120.47001079)",44.7,100.3,0.24,0.537,0.16,56868365
Washington,1977,"(47.522278629, -120.47001079)",41,99.3,0.24,0.586,0.16,57489163
Washington,1978,"(47.522278629, -120.47001079)",39,101.3,0.24,0.616,0.16,59298458
Washington,1979,"(47.522278629, -120.47001079)",37.6,101.4,0.24,0.638,0.16,61252398
Washington,1980,"(47.522278629, -120.47001079)",36,101.4,0.24,0.666,0.16,63679946
Washington,1981,"(47.522278629, -120.47001079)",34.9,112.7,0.28,0.803,0.16,74445441
Washington,1982,"(47.522278629, -120.47001079)",38.3,106.6,0.31,0.931,0.208,90552150
Washington,1983,"(47.522278629, -120.47001079)",36.8,102.4,0.39,1.059,0.23,99088106
Washington,1984,"(47.522278629, -120.47001079)",84.1,96.2,0.39,1.144,0.23,95849952
Washington,1985,"(47.522278629, -120.47001079)",31,96.5,0.39,1.257,0.23,97277410
Washington,1986,"(47.522278629, -120.47001079)",35,94.2,0.47,1.342,0.31,103773418
Washington,1987,"(47.522278629, -120.47001079)",33.8,91.3,0.47,1.414,0.31,125013254
Washington,1988,"(47.522278629, -120.47001079)",31.2,88.2,0.47,1.506,0.31,124501713
Washington,1989,"(47.522278629, -120.47001079)",29.9,86.1,0.5,1.675,0.34,124800921
Washington,1990,"(47.522278629, -120.47001079)",28.2,83.4,0.5,1.774,0.34,131525085
Washington,1991,"(47.522278629, -120.47001079)",27.1,78.7,0.54,1.992,0.34,132644369
Washington,1992,"(47.522278629, -120.47001079)",26.7,81.1,0.54,2.023,0.34,136586160
Washington,1993,"(47.522278629, -120.47001079)",35.5,79.4,0.78,2.198,0.34,133869288
Washington,1994,"(47.522278629, -120.47001079)",35.7,72.6,0.805,2.258,0.34,196442982
Washington,1995,"(47.522278629, -120.47001079)",42.7,67.4,1.055,2.468,0.565,201140000
Washington,1996,"(47.522278629, -120.47001079)",40.2,58.1,1.065,2.651,0.565,257244781
Washington,1997,"(47.522278629, -120.47001079)",39.1,55.6,1.065,2.726,0.815,257054985
Washington,1998,"(47.522278629, -120.47001079)",37.1,56.4,1.065,2.867,0.825,259084364
Washington,1999,"(47.522278629, -120.47001079)",29.6,55.1,1.065,3.598,0.825,253428006
Washington,2000,"(47.522278629, -120.47001079)",30.5,52.8,1.165,3.816,0.825,254769877
Washington,2001,"(47.522278629, -120.47001079)",29.5,50.2,1.165,3.953,0.825,237887088
Washington,2002,"(47.522278629, -120.47001079)",38,45,1.815,4.773,1.425,307700759
Washington,2003,"(47.522278629, -120.47001079)",38.9,40.1,1.815,4.661,1.425,337777964
Washington,2004,"(47.522278629, -120.47001079)",38.4,37.7,1.815,4.728,1.425,327543000
Washington,2005,"(47.522278629, -120.47001079)",45.7,37.2,2.415,5.284,1.425,329823662
Washington,2006,"(47.522278629, -120.47001079)",44.7,33.7,2.415,5.404,2.025,425194827
Washington,2007,"(47.522278629, -120.47001079)",43.8,32.4,2.415,5.512,2.025,418813578
Washington,2008,"(47.522278629, -120.47001079)",42.5,31.9,2.415,5.685,2.025,421138453
Washington,2009,"(47.522278629, -120.47001079)",46.2,30.1,3.035,6.568,2.025,400186980
Washington,2010,"(47.522278629, -120.47001079)",53,25.6,4.035,7.613,3.025,389057619
Washington,2011,"(47.522278629, -120.47001079)",52.8,21.7,4.035,7.636,3.025,433534241
Washington,2012,"(47.522278629, -120.47001079)",52.5,20.3,4.035,7.693,3.025,425647356
Washington,2013,"(47.522278629, -120.47001079)",52.1,19.5,4.035,7.745,3.025,407722946
Washington,2014,"(47.522278629, -120.47001079)",51.6,18.6,4.035,7.815,3.025,393063237
Washington,2015,"(47.522278629, -120.47001079)",51.4,18.8,4.035,7.852,3.025,402360090
Washington,2016,"(47.522278629, -120.47001079)",50.5,18,4.035,7.986,3.025,390718680
Washington,2017,"(47.522278629, -120.47001079)",49.3,17,4.035,8.179,3.025,375686850
Washington,2018,"(47.522278629, -120.47001079)",48.5,16.1,4.035,8.316,3.025,357444614
Washington,2019,"(47.522278629, -120.47001079)",47.1,15,4.035,8.569,3.025,345688015
West Virginia,1970,"(38.665510202, -80.712640135)",48.1,114.5,0.2,0.416,0.07,14580000
West Virginia,1971,"(38.665510202, -80.712640135)",48.4,111.5,0.2,0.413,0.12,23472000
West Virginia,1972,"(38.665510202, -80.712640135)",50.1,117.5,0.2,0.399,0.12,24717000
West Virginia,1973,"(38.665510202, -80.712640135)",47.6,116.6,0.2,0.42,0.12,24924000
West Virginia,1974,"(38.665510202, -80.712640135)",44.3,119.9,0.2,0.452,0.12,25830000
West Virginia,1975,"(38.665510202, -80.712640135)",41.3,123.2,0.2,0.484,0.12,26495000
West Virginia,1976,"(38.665510202, -80.712640135)",40.9,129.7,0.2,0.489,0.12,28102000
West Virginia,1977,"(38.665510202, -80.712640135)",37.1,133.9,0.2,0.539,0.12,29284000
West Virginia,1978,"(38.665510202, -80.712640135)",40.1,131.6,0.25,0.624,0.17,30369000
West Virginia,1979,"(38.665510202, -80.712640135)",38.9,122.1,0.25,0.643,0.17,38961000
West Virginia,1980,"(38.665510202, -80.712640135)",37.8,122.3,0.25,0.662,0.17,39103000
West Virginia,1981,"(38.665510202, -80.712640135)",33.3,120.5,0.25,0.751,0.17,39947000
West Virginia,1982,"(38.665510202, -80.712640135)",28.3,119.8,0.25,0.882,0.17,39766000
West Virginia,1983,"(38.665510202, -80.712640135)",34,115.7,0.33,0.972,0.17,38299000
West Virginia,1984,"(38.665510202, -80.712640135)",32,111.9,0.33,1.032,0.17,37546000
West Virginia,1985,"(38.665510202, -80.712640135)",31.7,109.1,0.33,1.041,0.17,36584000
West Virginia,1986,"(38.665510202, -80.712640135)",29.3,112.1,0.33,1.128,0.17,36898000
West Virginia,1987,"(38.665510202, -80.712640135)",27,107.5,0.33,1.222,0.17,35963000
West Virginia,1988,"(38.665510202, -80.712640135)",25.2,109.1,0.33,1.312,0.17,35897000
West Virginia,1989,"(38.665510202, -80.712640135)",23,104,0.33,1.429,0.17,33936000
West Virginia,1990,"(38.665510202, -80.712640135)",22.9,104.1,0.33,1.441,0.17,33910000
West Virginia,1991,"(38.665510202, -80.712640135)",23.4,100.1,0.37,1.582,0.17,33678000
West Virginia,1992,"(38.665510202, -80.712640135)",22.3,98,0.37,1.662,0.17,29666000
West Virginia,1993,"(38.665510202, -80.712640135)",27.3,111,0.41,1.501,0.17,34588000
West Virginia,1994,"(38.665510202, -80.712640135)",26.1,104.2,0.41,1.568,0.17,31604000
West Virginia,1995,"(38.665510202, -80.712640135)",26.1,115.8,0.41,1.573,0.17,35763000
West Virginia,1996,"(38.665510202, -80.712640135)",25.5,112.7,0.41,1.609,0.17,35120000
West Virginia,1997,"(38.665510202, -80.712640135)",24,114.5,0.41,1.711,0.17,35549000
West Virginia,1998,"(38.665510202, -80.712640135)",21.3,114.6,0.41,1.924,0.17,35562000
West Virginia,1999,"(38.665510202, -80.712640135)",16.2,112.4,0.41,2.537,0.17,34713000
West Virginia,2000,"(38.665510202, -80.712640135)",18.5,107.9,0.51,2.758,0.17,33766000
West Virginia,2001,"(38.665510202, -80.712640135)",17.3,109.4,0.51,2.942,0.17,33480000
West Virginia,2002,"(38.665510202, -80.712640135)",18.4,110.7,0.56,3.046,0.17,33921851
West Virginia,2003,"(38.665510202, -80.712640135)",27.1,122.2,0.94,3.463,0.55,44987757
West Virginia,2004,"(38.665510202, -80.712640135)",27.9,104,0.94,3.364,0.55,100828843
West Virginia,2005,"(38.665510202, -80.712640135)",27.7,102.4,0.94,3.394,0.55,102121525
West Virginia,2006,"(38.665510202, -80.712640135)",27,112.2,0.94,3.478,0.55,112116409
West Virginia,2007,"(38.665510202, -80.712640135)",26.4,110.5,0.94,3.567,0.55,110537416
West Virginia,2008,"(38.665510202, -80.712640135)",25.4,112.8,0.94,3.704,0.55,112409000
West Virginia,2009,"(38.665510202, -80.712640135)",34.6,115.8,1.56,4.515,0.55,115566000
West Virginia,2010,"(38.665510202, -80.712640135)",34,113,1.56,4.588,0.55,113101478
West Virginia,2011,"(38.665510202, -80.712640135)",33.7,107.9,1.56,4.63,0.55,109958145
West Virginia,2012,"(38.665510202, -80.712640135)",32.8,105,1.56,4.752,0.55,107151660
West Virginia,2013,"(38.665510202, -80.712640135)",32.3,103.1,1.56,4.83,0.55,105256965
West Virginia,2014,"(38.665510202, -80.712640135)",32,97.4,1.56,4.868,0.55,99334703
West Virginia,2015,"(38.665510202, -80.712640135)",31.8,97.3,1.56,4.9,0.55,98984095
West Virginia,2016,"(38.665510202, -80.712640135)",39,95.5,2.21,5.668,0.55,96872325
West Virginia,2017,"(38.665510202, -80.712640135)",37.6,82.2,2.21,5.88,1.2,180702900
West Virginia,2018,"(38.665510202, -80.712640135)",36.6,75.7,2.21,6.035,1.2,165050460
West Virginia,2019,"(38.665510202, -80.712640135)",35.4,75,2.21,6.237,1.2,162543400
Wisconsin,1970,"(44.393191174, -89.816370742)",54.7,106.4,0.22,0.402,0.14,59274000
Wisconsin,1971,"(44.393191174, -89.816370742)",54.6,105.4,0.22,0.403,0.14,65437000
Wisconsin,1972,"(44.393191174, -89.816370742)",56.3,108.8,0.24,0.426,0.16,73981000
Wisconsin,1973,"(44.393191174, -89.816370742)",54.7,109.5,0.24,0.439,0.16,79207000
Wisconsin,1974,"(44.393191174, -89.816370742)",51.5,111.8,0.24,0.466,0.16,81904000
Wisconsin,1975,"(44.393191174, -89.816370742)",46.8,113.5,0.24,0.513,0.16,82735000
Wisconsin,1976,"(44.393191174, -89.816370742)",46.1,115.4,0.24,0.521,0.16,85040000
Wisconsin,1977,"(44.393191174, -89.816370742)",42,117.2,0.24,0.571,0.16,86415000
Wisconsin,1978,"(44.393191174, -89.816370742)",40.9,116.7,0.24,0.587,0.16,86984000
Wisconsin,1979,"(44.393191174, -89.816370742)",39.2,117.1,0.24,0.612,0.16,87984000
Wisconsin,1980,"(44.393191174, -89.816370742)",37,117.6,0.24,0.649,0.16,89273000
Wisconsin,1981,"(44.393191174, -89.816370742)",37.3,119.9,0.28,0.75,0.16,90783000
Wisconsin,1982,"(44.393191174, -89.816370742)",35.9,115.6,0.33,0.92,0.25,110331468
Wisconsin,1983,"(44.393191174, -89.816370742)",40.7,106.3,0.41,1.008,0.25,127739461
Wisconsin,1984,"(44.393191174, -89.816370742)",38.4,105.6,0.41,1.068,0.25,126570755
Wisconsin,1985,"(44.393191174, -89.816370742)",37,107,0.41,1.108,0.25,128653014
Wisconsin,1986,"(44.393191174, -89.816370742)",35.3,105.4,0.41,1.163,0.25,126913372
Wisconsin,1987,"(44.393191174, -89.816370742)",35.7,106,0.46,1.286,0.25,128916821
Wisconsin,1988,"(44.393191174, -89.816370742)",33.3,102.6,0.46,1.383,0.3,147667224
Wisconsin,1989,"(44.393191174, -89.816370742)",30.4,100.3,0.46,1.511,0.3,146000027
Wisconsin,1990,"(44.393191174, -89.816370742)",29,94.1,0.46,1.586,0.3,140767838
Wisconsin,1991,"(44.393191174, -89.816370742)",28.3,95.5,0.5,1.765,0.3,140746376
Wisconsin,1992,"(44.393191174, -89.816370742)",29.7,96.2,0.58,1.955,0.3,149382335
Wisconsin,1993,"(44.393191174, -89.816370742)",34.7,91.2,0.62,1.786,0.38,170281849
Wisconsin,1994,"(44.393191174, -89.816370742)",33,91.8,0.62,1.88,0.38,161345335
Wisconsin,1995,"(44.393191174, -89.816370742)",33.9,93.5,0.68,2.005,0.38,180497908
Wisconsin,1996,"(44.393191174, -89.816370742)",33.9,92.1,0.68,2.007,0.38,202005224
Wisconsin,1997,"(44.393191174, -89.816370742)",39.4,91.9,0.83,2.108,0.44,208741720
Wisconsin,1998,"(44.393191174, -89.816370742)",34.1,88.7,0.83,2.435,0.44,251988613
Wisconsin,1999,"(44.393191174, -89.816370742)",26.5,84.4,0.83,3.128,0.59,261608153
Wisconsin,2000,"(44.393191174, -89.816370742)",28.1,80.1,0.93,3.304,0.59,251615848
Wisconsin,2001,"(44.393191174, -89.816370742)",28.9,78.2,1.11,3.846,0.59,247471780
Wisconsin,2002,"(44.393191174, -89.816370742)",29.4,75.3,1.16,3.951,0.77,293464555
Wisconsin,2003,"(44.393191174, -89.816370742)",30.4,71,1.16,3.813,0.77,298473027
Wisconsin,2004,"(44.393191174, -89.816370742)",30.8,69.9,1.16,3.761,0.77,296060429
Wisconsin,2005,"(44.393191174, -89.816370742)",30.7,70.1,1.16,3.783,0.77,299086407
Wisconsin,2006,"(44.393191174, -89.816370742)",30,71.3,1.16,3.868,0.77,306392438
Wisconsin,2007,"(44.393191174, -89.816370742)",28.3,69.7,1.16,4.093,0.77,300944734
Wisconsin,2008,"(44.393191174, -89.816370742)",43,66.7,2.16,5.027,1.77,460367717
Wisconsin,2009,"(44.393191174, -89.816370742)",51,55.3,3.53,6.921,1.77,555223007
Wisconsin,2010,"(44.393191174, -89.816370742)",50.3,48.2,3.53,7.021,2.52,648822851
Wisconsin,2011,"(44.393191174, -89.816370742)",49.5,42.5,3.53,7.125,2.52,609094792
Wisconsin,2012,"(44.393191174, -89.816370742)",48.8,41.2,3.53,7.24,2.52,591894863
Wisconsin,2013,"(44.393191174, -89.816370742)",47.6,39.8,3.53,7.421,2.52,573163403
Wisconsin,2014,"(44.393191174, -89.816370742)",46.9,39.9,3.53,7.53,2.52,576773290
Wisconsin,2015,"(44.393191174, -89.816370742)",47.4,39.5,3.53,7.447,2.52,573562112
Wisconsin,2016,"(44.393191174, -89.816370742)",47,39.7,3.53,7.51,2.52,577453681
Wisconsin,2017,"(44.393191174, -89.816370742)",46.8,39,3.53,7.544,2.52,568176307
Wisconsin,2018,"(44.393191174, -89.816370742)",46.2,37.2,3.53,7.645,2.52,543000892
Wisconsin,2019,"(44.393191174, -89.816370742)",44.5,35.4,3.53,7.93,2.52,518420169
Wyoming,1970,"(43.235541343, -108.109830353)",46.5,132.2,0.16,0.344,0.06,3381000
Wyoming,1971,"(43.235541343, -108.109830353)",46.5,131.7,0.16,0.344,0.08,3517000
Wyoming,1972,"(43.235541343, -108.109830353)",46.5,140,0.16,0.344,0.08,3806000
Wyoming,1973,"(43.235541343, -108.109830353)",44.7,141.2,0.16,0.358,0.08,3894000
Wyoming,1974,"(43.235541343, -108.109830353)",41.5,145.8,0.16,0.386,0.08,4117000
Wyoming,1975,"(43.235541343, -108.109830353)",37.6,160.7,0.16,0.426,0.08,4614000
Wyoming,1976,"(43.235541343, -108.109830353)",36.9,161.5,0.16,0.434,0.08,4834000
Wyoming,1977,"(43.235541343, -108.109830353)",32.1,160.4,0.16,0.498,0.08,5003000
Wyoming,1978,"(43.235541343, -108.109830353)",30.9,160.3,0.16,0.517,0.08,5205000
Wyoming,1979,"(43.235541343, -108.109830353)",28.9,168.6,0.16,0.553,0.08,5720000
Wyoming,1980,"(43.235541343, -108.109830353)",28.6,158.1,0.16,0.559,0.08,5691000
Wyoming,1981,"(43.235541343, -108.109830353)",24.9,163.1,0.16,0.643,0.08,6146000
Wyoming,1982,"(43.235541343, -108.109830353)",22.5,157.7,0.16,0.71,0.08,6208000
Wyoming,1983,"(43.235541343, -108.109830353)",29.4,141.2,0.24,0.817,0.08,5671000
Wyoming,1984,"(43.235541343, -108.109830353)",27.5,128.9,0.24,0.874,0.08,5336000
Wyoming,1985,"(43.235541343, -108.109830353)",24.5,125.7,0.24,0.978,0.08,5178000
Wyoming,1986,"(43.235541343, -108.109830353)",23.4,124.8,0.24,1.027,0.08,5071000
Wyoming,1987,"(43.235541343, -108.109830353)",21.2,110.4,0.24,1.129,0.08,4562000
